Order_ID,Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Payment_Method,Salesperson
ORD-10146,2026-02-16,CUST-1069,Headphones,Accessories,South,3,234.31,0.0,702.93,Debit Card,David
ORD-10736,2026-02-15,CUST-1040,Laptop,Electronics,South,3,854.03,0.1,2305.88,PayPal,Daniel
ORD-10949,2026-08-14,CUST-1133,Headphones,Accessories,East,1,88.37,0.2,70.7,PayPal,James
ORD-10755,2026-02-14,CUST-1165,Monitor,Electronics,East,2,424.3,0.05,806.17,Debit Card,Sarah
ORD-10659,2026-08-02,CUST-1133,Headphones,Accessories,North,3,162.99,0.2,391.18,Debit Card,Olivia
ORD-10348,2026-02-11,CUST-1127,Tablet,Electronics,East,3,613.8,0.05,1749.33,Debit Card,Daniel
ORD-10463,2026-08-18,CUST-1042,Printer,Office Equipment,East,4,199.16,0.0,796.64,Debit Card,Emma
ORD-10325,2026-08-24,CUST-1015,Headphones,Accessories, South ,2,223.41,0.05,424.48,Debit Card,Olivia
ORD-10186,2026-07-11,CUST-1004,Tablet,Electronics,North,3,773.11,0.05,2203.36,Bank Transfer,Michael
ORD-10123,2026-01-20,CUST-1036,Mouse,Accessories,East,4,88.81,0.2,284.19,Credit Card,David
ORD-10870,2026-05-06,CUST-1205,Webcam,Accessories,South,3,143.02,0.2,343.25,Bank Transfer,Sarah
ORD-10608,2026-03-16,CUST-1201,Webcam,Accessories,West,3,60.72,0.0,182.16,Credit Card,David
ORD-10143,2026-04-16,CUST-1090,Webcam,Accessories,East,1,161.53,0.1,145.38,Bank Transfer,Sarah
ORD-10978,2026-02-15,CUST-1082,Tablet,Electronics,West,4,615.29,0.15,2091.99,Bank Transfer,David
ORD-10197,2026-06-23,CUST-1115,Tablet,Electronics,South,1,523.21,0.2,418.57,Bank Transfer,David
ORD-10609,2026-03-09,CUST-1021,Webcam,Accessories,West,2,110.26,0.05,209.49,Debit Card,Sophia
ORD-10279,2026-06-25,CUST-1211,Monitor,Electronics,West,1,461.49,0.0,461.49,PayPal,David
ORD-10293,2026-03-12,CUST-1107,Headphones,Accessories,East,1,146.85,0.1,132.16,Debit Card,Sophia
ORD-10400,2026-05-25,CUST-1015,Keyboard,Accessories,East,1,122.75,0.0,122.75,PayPal,Emma
ORD-10122,2026-08-01,CUST-1042,Headphones,Accessories,,4,232.81,0.1,838.12,Credit Card,Sophia
ORD-10183,2026-08-03,CUST-1231,Printer,Office Equipment,South,1,358.86,0.2,287.09,Debit Card,Daniel
ORD-10202,2026-05-11,CUST-1057,Monitor,Electronics,West,2,594.05,0.05,1128.69,Credit Card,Olivia
ORD-10438,2026-01-05,CUST-1058,Mouse,Accessories,North,2,78.17,0.05,148.52,Debit Card,Sarah
ORD-10246,2026-04-27,CUST-1191,Tablet,Electronics,South,5,549.51,0.15,2335.42,Debit Card,Sarah
ORD-10415,2026-06-30,CUST-1050,Headphones,Accessories,West,4,123.67,0.2,395.74,Credit Card,James
ORD-10792,2026-02-03,CUST-1020,Webcam,Accessories,North,1,136.71,0.0,136.71,PayPal,David
ORD-10781,2026-02-15,CUST-1125,Mouse,Accessories,North,3,22.28,0.15,56.81,Bank Transfer,Sophia
ORD-10923,2026-08-10,CUST-1186,Tablet,Electronics,West,5,353.59,0.2,1414.36,PayPal,Emma
ORD-10784,2026-03-11,CUST-1092,Webcam,Accessories,East,3,129.07,0.0,387.21,Bank Transfer,Sarah
ORD-10904,2026-04-13,CUST-1197,Keyboard,Accessories,South,4,87.75,0.0,351.0,Credit Card,Daniel
ORD-10129,2026-03-13,CUST-1008,Tablet,Electronics,East,4,430.36,0.05,1635.37,Credit Card,Olivia
ORD-10637,2026-08-01,CUST-1165,Printer,Office Equipment,South,5,181.65,0.0,908.25,Debit Card,David
ORD-10402,2026-03-18,CUST-1020,Webcam,Accessories,South,1,166.39,0.2,133.11,Credit Card,Sophia
ORD-10800,2026-06-30,CUST-1073,Laptop,Electronics,West,4,882.25,0.0,3529.0,Bank Transfer,Sophia
ORD-10786,2026-03-11,CUST-1175,Tablet,Electronics,South,5,357.5,0.1,1608.75,Credit Card,Michael
ORD-10735,2026-07-17,CUST-1160,Mouse,Accessories,South,2,42.11,0.0,84.22,PayPal,Sophia
ORD-10930,2026-02-06,CUST-1046,Headphones,Accessories,West,2,203.66,0.1,366.59,Debit Card,James
ORD-10219,2026-07-06,CUST-1093,Webcam,Accessories,South,4,91.23,0.0,364.92,Bank Transfer,Daniel
ORD-10641,2026-01-12,CUST-1196,Keyboard,Accessories,South,5,140.35,0.05,666.66,Debit Card,Michael
ORD-10932,2026-02-06,CUST-1105,Tablet,Electronics,South,1,454.76,0.0,454.76,Debit Card,Emma
ORD-10852,2026-01-08,CUST-1074,Headphones,Accessories,East,4,97.1,0.05,368.98,PayPal,Sarah
ORD-10823,2026-03-11,CUST-1017,Printer,Office Equipment,East,3,299.49,0.0,898.47,Bank Transfer,David
ORD-10937,2026-07-28,CUST-1118,Headphones,Accessories, North ,2,180.61,0.0,361.22,PayPal,Daniel
ORD-10624,2026-05-27,CUST-1039,Webcam,Accessories,West,5,175.88,0.1,791.46,Debit Card,Emma
ORD-10855,2026-03-06,CUST-1129,Webcam,Accessories,South,4,82.35,0.1,296.46,Credit Card,Michael
ORD-10950,2026-04-20,CUST-1164,Laptop,Electronics,West,3,1653.86,0.15,4217.34,Bank Transfer,Sarah
ORD-10386,2026-08-06,CUST-1197,Laptop,Electronics,South,3,982.08,0.2,2356.99,Credit Card,Sophia
ORD-10992,2026-04-11,CUST-1016,Webcam,Accessories,West,1,66.37,0.1,59.73,Bank Transfer,Sarah
ORD-10509,2026-06-30,CUST-1247,Headphones,Accessories,South,3,216.97,0.2,520.73,PayPal,David
ORD-10267,2026-08-23,CUST-1062,Mouse,Accessories,East,2,51.73,0.2,82.77,Bank Transfer,David
ORD-10836,2026-06-24,CUST-1063,Headphones,Accessories,West,2,225.89,0.1,406.6,Bank Transfer,Daniel
ORD-10441,2026-05-21,CUST-1064,Printer,Office Equipment,East,2,395.65,0.0,791.3,PayPal,Sarah
ORD-10496,2026-02-16,CUST-1171,Laptop,Electronics,North,5,1651.39,0.15,7018.41,Bank Transfer,Sarah
ORD-10112,2026-02-12,CUST-1177,Headphones,Accessories,North,1,230.68,0.1,207.61,Bank Transfer,Olivia
ORD-10691,2026-04-01,CUST-1057,Keyboard,Accessories,West,1,86.72,0.2,69.38,Debit Card,Daniel
ORD-10232,2026-07-17,CUST-1205,Keyboard,Accessories,East,3,71.95,0.0,215.85,PayPal,Daniel
ORD-10886,2026-01-03,CUST-1026,Webcam,Accessories,East,4,177.13,0.2,566.82,Credit Card,Sophia
ORD-10607,2026-05-09,CUST-1178,Mouse,Accessories,North,4,32.26,0.15,109.68,Debit Card,David
ORD-10671,2026-03-21,CUST-1156,Tablet,Electronics,North,1,624.35,0.05,593.13,PayPal,James
ORD-10373,2026-06-07,CUST-1158,Mouse,Accessories,West,4,71.78,0.15,244.05,Credit Card,Sarah
ORD-10737,2026-03-27,CUST-1157,Printer,Office Equipment,South,1,165.16,0.2,,Debit Card,James
ORD-10859,2026-03-22,CUST-1188,Printer,Office Equipment,West,2,417.29,0.2,,Credit Card,Emma
ORD-10233,2026-07-11,CUST-1122,Mouse,Accessories,East,5,36.17,0.1,162.77,Debit Card,Sarah
ORD-10801,2026-06-03,CUST-1188,Headphones,Accessories,West,4,187.41,0.05,712.16,Bank Transfer,David
ORD-10676,2026-05-05,CUST-1007,Monitor,Electronics, West ,3,390.13,0.15,994.83,Debit Card,Daniel
ORD-10317,2026-05-24,CUST-1129,Printer,Office Equipment,West,4,293.2,0.15,996.88,PayPal,Michael
ORD-10648,2026-07-11,CUST-1148,Tablet,Electronics,East,1,858.89,0.1,773.0,Bank Transfer,David
ORD-10410,2026-03-21,CUST-1071,Printer,Office Equipment, South ,1,450.38,0.05,427.86,Bank Transfer,Sophia
ORD-10915,2026-04-23,CUST-1176,Printer,Office Equipment,South,4,406.1,0.05,1543.18,Debit Card,Sophia
ORD-10709,2026-01-09,CUST-1006,Monitor,Electronics,North,5,222.75,0.05,1058.06,Credit Card,Sarah
ORD-10358,2026-08-27,CUST-1104,LAPTOP,Electronics,East,3,1033.0,0.0,3099.0,Credit Card,David
ORD-10258,2026-03-01,CUST-1138,Mouse,Accessories,East,1,80.35,0.05,76.33,Debit Card,Olivia
ORD-10744,2026-07-14,CUST-1087,mouse,Accessories,South,5,90.91,0.05,431.82,Debit Card,Sarah
ORD-10627,2026-08-03,CUST-1225,Keyboard,Accessories,West,3,119.98,0.15,305.95,Bank Transfer,Sophia
ORD-10632,2026-04-16,CUST-1056,Mouse,Accessories,West,1,80.62,0.05,76.59,PayPal,Olivia
ORD-10282,2026-01-12,CUST-1236,Monitor,Electronics,North,3,473.77,0.2,1137.05,Debit Card,Olivia
ORD-10376,2026-02-16,CUST-1006,Tablet,Electronics,North,1,658.27,0.1,592.44,PayPal,Olivia
ORD-10384,2026-07-07,CUST-1242,Webcam,Accessories,South,4,150.86,0.1,543.1,Bank Transfer,Emma
ORD-10224,2026-05-02,CUST-1208,Laptop,Electronics,East,1,1168.36,0.15,993.11,Credit Card,Sophia
ORD-10973,2026-08-28,CUST-1053,Headphones,Accessories,South,3,141.24,0.1,,PayPal,Sarah
ORD-10965,2026-02-20,CUST-1249,Mouse,Accessories,East,2,71.24,0.0,142.48,Debit Card,Sophia
ORD-10472,2026-01-07,CUST-1097,Keyboard,Accessories,East,1,45.84,0.05,43.55,Debit Card,Daniel
ORD-10347,2026-01-30,CUST-1116,Laptop,Electronics,North,2,1109.29,0.0,2218.58,Debit Card,James
ORD-10505,2026-02-04,CUST-1118,Monitor,Electronics,South,5,358.71,0.0,1793.55,Debit Card,Michael
ORD-10639,2026-03-06,CUST-1082,Keyboard,Accessories,North,1,119.02,0.0,119.02,PayPal,Olivia
ORD-10513,2026-04-17,CUST-1207,Tablet,Electronics,West,4,732.15,0.15,,Debit Card,Michael
ORD-10797,2026-03-14,CUST-1043,Laptop,Electronics,West,1,1773.58,0.05,1684.9,Bank Transfer,Michael
ORD-10946,2026-03-01,CUST-1250,Printer,Office Equipment,West,1,488.55,0.1,439.69,Debit Card,James
ORD-10922,2026-05-02,CUST-1213,Keyboard,Accessories,West,5,123.81,0.15,526.19,PayPal,Michael
ORD-10619,2026-03-01,CUST-1250,Webcam,Accessories,West,1,111.2,0.1,100.08,Credit Card,Michael
ORD-10872,2026-07-13,CUST-1108,Tablet,Electronics,North,4,668.32,0.15,2272.29,Credit Card,Olivia
ORD-10820,2026-07-26,CUST-1125,Monitor,Electronics,West,2,476.35,0.1,857.43,Bank Transfer,Michael
ORD-10645,2026-04-15,CUST-1113,Monitor,Electronics,East,1,440.49,0.05,418.47,Debit Card,James
ORD-10863,2026-07-11,CUST-1130,Headphones,Accessories,North,5,162.65,0.05,772.59,Debit Card,David
ORD-10556,2026-06-22,CUST-1130,Printer,Office Equipment,West,4,421.16,0.0,1684.64,Bank Transfer,Sophia
ORD-10977,2026-07-20,CUST-1120,MONITOR,Electronics,East,4,266.97,0.2,854.3,PayPal,Sophia
ORD-10577,2026-08-18,CUST-1215,Headphones,Accessories,South,1,213.45,0.0,213.45,PayPal,Sophia
ORD-10795,2026-02-17,CUST-1171,Tablet,Electronics,East,2,317.56,0.1,571.61,Bank Transfer,Michael
ORD-10085,2026-01-14,CUST-1064,Printer,Office Equipment,West,1,189.93,0.15,161.44,Credit Card,James
ORD-10242,2026-06-21,CUST-1024,Keyboard,Accessories,South,4,147.99,0.1,532.76,Credit Card,Daniel
ORD-10698,2026-01-22,CUST-1032,Monitor,Electronics,South,3,540.58,0.1,1459.57,Bank Transfer,Daniel
ORD-10159,2026-02-07,CUST-1065,Mouse,Accessories,South,2,33.88,0.0,67.76,PayPal,Sophia
ORD-10524,2026-06-17,CUST-1052,Tablet,Electronics,West,1,545.31,0.05,518.04,Bank Transfer,Daniel
ORD-10035,2026-04-23,CUST-1213,Headphones,Accessories,East,5,172.34,0.0,861.7,Credit Card,Michael
ORD-10540,2026-06-29,CUST-1213,Headphones,Accessories,East,1,99.65,0.15,84.7,Credit Card,Michael
ORD-10170,2026-04-03,CUST-1079, Keyboard ,Accessories,South,3,144.63,0.15,368.81,Debit Card,Michael
ORD-10654,2026-06-10,CUST-1203,Monitor,Electronics,West,2,494.99,0.2,791.98,PayPal,James
ORD-10907,2026-07-18,CUST-1050,Headphones,Accessories,West,5,66.86,0.1,300.87,Debit Card,Daniel
ORD-10874,2026-04-22,CUST-1020,Printer,Office Equipment,South,2,255.14,0.1,459.25,PayPal,Daniel
ORD-10864,2026-08-24,CUST-1019,Mouse,Accessories,North,1,81.46,0.1,73.31,Bank Transfer,Sarah
ORD-10962,2026-02-17,CUST-1062, Keyboard ,Accessories,East,1,127.67,0.05,121.29,PayPal,Olivia
ORD-10733,2026-02-14,CUST-1156,Laptop,Electronics,North,4,1396.27,0.2,4468.06,Bank Transfer,Olivia
ORD-10095,2026-05-13,CUST-1166,Printer,Office Equipment,West,2,470.63,0.2,753.01,PayPal,Sarah
ORD-10563,2026-02-28,CUST-1063,Headphones,Accessories,South,2,138.63,0.05,263.4,Credit Card,James
ORD-10240,2026-03-11,CUST-1049,Monitor,Electronics,South,4,332.27,0.1,1196.17,Credit Card,Olivia
ORD-10742,2026-02-04,CUST-1117, Mouse ,Accessories,East,3,70.56,0.05,201.1,Debit Card,James
ORD-10574,2026-03-10,CUST-1032,Printer,Office Equipment,South,2,404.49,0.0,808.98,Credit Card,Sophia
ORD-10690,2026-08-17,CUST-1201,Webcam,Accessories,West,4,127.25,0.2,407.2,PayPal,David
ORD-10460,2026-08-16,CUST-1130,Mouse,Accessories,East,4,72.37,0.1,260.53,Credit Card,Emma
ORD-10553,2026-06-26,CUST-1041,Laptop,Electronics,North,3,1015.47,0.15,2589.45,PayPal,Olivia
ORD-10895,2026-04-21,CUST-1029,Mouse,Accessories,East,2,29.66,0.15,50.42,Bank Transfer,Olivia
ORD-10206,2026-04-21,CUST-1128,laptop,Electronics,East,5,1631.39,0.05,7749.1,Debit Card,Michael
ORD-10392,2026-02-13,CUST-1227,Webcam,Accessories,North,1,,0.2,50.02,Bank Transfer,Sophia
ORD-10794,2026-08-21,CUST-1064,Laptop,Electronics,North,1,866.25,0.0,866.25,Debit Card,Emma
ORD-10397,2026-02-22,CUST-1043,Headphones,Accessories,East,4,245.41,0.0,981.64,PayPal,Sophia
ORD-10766,2026-03-02,CUST-1029,Laptop,Electronics,West,5,1793.77,0.05,8520.41,Bank Transfer,Olivia
ORD-10865,2026-04-11,CUST-1095,Monitor,Electronics,North,2,534.79,0.0,1069.58,PayPal,Sophia
ORD-10217,2026-05-10,CUST-1117,Mouse,Accessories,North,3,37.21,0.0,111.63,Bank Transfer,Sophia
ORD-10004,2026-07-26,CUST-1011,Printer,Office Equipment,East,4,337.68,0.0,1350.72,Bank Transfer,Emma
ORD-10768,2026-05-17,CUST-1077,Monitor,Electronics,South,4,568.17,0.15,1931.78,PayPal,Olivia
ORD-10642,2026-07-16,CUST-1182,Laptop,Electronics,East,3,1219.58,0.15,3109.93,Debit Card,Sarah
ORD-10914,2026-01-20,CUST-1094,Webcam,Accessories,East,5,122.35,0.15,519.99,PayPal,David
ORD-10612,2026-04-04,CUST-1089,Mouse,Accessories,,5,45.66,0.0,228.3,Debit Card,Olivia
ORD-10738,2026-05-05,CUST-1131,,Electronics,East,2,228.34,0.15,388.18,PayPal,Emma
ORD-10546,2026-05-19,CUST-1008,Tablet,Electronics,North,2,536.23,0.15,911.59,PayPal,Olivia
ORD-10725,2026-06-29,CUST-1166,Keyboard,Accessories,North,1,41.58,0.1,37.42,PayPal,Michael
ORD-10683,2026-04-26,CUST-1136,Headphones,Accessories,South,5,128.0,0.15,544.0,Debit Card,Olivia
ORD-10098,2026-03-06,CUST-1082,Monitor,Electronics,North,4,588.07,0.2,1881.82,PayPal,David
ORD-10804,2026-06-27,CUST-1151,Monitor,Electronics,East,2,496.57,0.0,993.14,Debit Card,Olivia
ORD-10727,2026-07-25,CUST-1051,Webcam,Accessories,North,4,87.23,0.1,314.03,Debit Card,Olivia
ORD-10573,2026-02-18,CUST-1082,Laptop,Electronics,South,5,952.15,0.0,4760.75,Credit Card,Daniel
ORD-10406,2026-01-29,CUST-1106, Keyboard ,Accessories,North,5,56.3,0.2,225.2,Credit Card,Sarah
ORD-10502,2026-08-04,CUST-1071,Keyboard,Accessories,North,2,138.04,0.1,248.47,Credit Card,James
ORD-10047,2026-07-06,CUST-1201,Tablet,Electronics,West,5,561.84,0.0,2809.2,Debit Card,Daniel
ORD-10032,2026-06-21,CUST-1183,Tablet,Electronics,East,4,443.21,0.05,1684.2,PayPal,Olivia
ORD-10779,2026-08-02,CUST-1097,Headphones,Accessories,East,1,160.77,0.1,144.69,PayPal,Sophia
ORD-10839,2026-01-03,CUST-1232,Webcam,Accessories,North,3,169.85,0.1,458.59,Debit Card,Daniel
ORD-10200,2026-02-21,CUST-1031,Keyboard,Accessories,West,4,133.81,0.05,508.48,Credit Card,Olivia
ORD-10134,2026-04-02,CUST-1202,Mouse,Accessories,East,1,67.11,0.05,63.75,Credit Card,Michael
ORD-10027,2026-02-12,CUST-1097,Laptop,Electronics,East,3,1785.31,0.15,4552.54,PayPal,Sophia
ORD-10947,2026-02-20,CUST-1210,Webcam,Accessories,West,3,55.53,0.2,133.27,Debit Card,Emma
ORD-10230,2026-03-13,CUST-1142,Headphones,Accessories,South,3,94.97,0.1,256.42,PayPal,Olivia
ORD-10489,2026-04-15,CUST-1099,Printer,Office Equipment,North,4,370.58,0.1,1334.09,PayPal,Sarah
ORD-10772,2026-07-20,CUST-1239,Headphones,Accessories,West,1,89.14,0.2,71.31,Credit Card,David
ORD-10378,2026-07-15,CUST-1242,Mouse,Accessories,South,4,66.06,0.1,237.82,Debit Card,Emma
ORD-10288,2026-03-10,CUST-1039,Webcam,Accessories,East,2,139.63,0.15,237.37,Bank Transfer,Sarah
ORD-10418,2026-02-11,CUST-1218,Mouse,Accessories,East,2,88.57,0.05,168.28,PayPal,James
ORD-10674,2026-07-28,CUST-1205,Printer,Office Equipment,West,3,184.04,0.15,469.3,Debit Card,Emma
ORD-10391,2026-07-24,CUST-1216, Laptop ,Electronics,North,3,1094.91,0.1,2956.26,Credit Card,Olivia
ORD-10592,2026-05-15,CUST-1159,Headphones,Accessories,North,2,59.82,0.2,95.71,Credit Card,Emma
ORD-10498,2026-01-26,CUST-1072,Monitor,Electronics,West,3,560.05,0.15,1428.13,Bank Transfer,Daniel
ORD-10138,2026-03-24,CUST-1155,Keyboard,Accessories,East,3,47.23,0.2,113.35,PayPal,Daniel
ORD-10062,2026-01-02,CUST-1241,Tablet,Electronics,South,4,479.17,0.15,1629.18,paypal,Emma
ORD-10471,2026-05-24,CUST-1122,Webcam,Accessories,West,5,134.39,0.1,604.75,Credit Card,Sarah
ORD-10647,2026-08-24,CUST-1022,Laptop,Electronics,East,2,908.89,0.05,1726.89,Debit Card,Sophia
ORD-10128,2026-06-21,CUST-1243,Webcam,Accessories,North,2,122.23,0.15,207.79,PayPal,David
ORD-10996,2026-05-18,CUST-1107,Printer,Office Equipment,South,4,410.1,0.05,1558.38,Debit Card,Daniel
ORD-10520,2026-08-13,CUST-1200,Monitor,Electronics,North,2,237.28,0.2,379.65,PayPal,David
ORD-10838,2026-06-13,CUST-1245,Tablet,Electronics,South,1,841.89,0.2,673.51,PayPal,David
ORD-10982,2026-04-30,CUST-1110,Webcam,Accessories,East,4,91.45,0.1,329.22,PayPal,James
ORD-10064,2026-06-09,CUST-1136,LAPTOP,Electronics,North,5,1706.93,0.2,6827.72,Credit Card,David
ORD-10812,2026-01-09,CUST-1045,Headphones,Accessories,West,2,226.94,0.15,385.8,Debit Card,Daniel
ORD-10014,2026-04-27,CUST-1000,Headphones,Accessories,North,2,244.38,0.2,391.01,Bank Transfer,Emma
ORD-10156,2026-08-01,CUST-1176,Tablet,Electronics,West,1,352.88,0.05,335.24,PayPal,Sarah
ORD-10040,2026-01-11,CUST-1078,Tablet,Electronics,South,1,839.39,0.1,755.45,Debit Card,Sarah
ORD-10492,2026-05-02,CUST-1040,Mouse,Accessories,East,4,30.91,0.2,98.91,Debit Card,Daniel
ORD-10379,2026-06-01,CUST-1081,Tablet,Electronics,South,1,848.39,0.1,763.55,Debit Card,Sophia
ORD-10187,2026-01-12,CUST-1090,Tablet,Electronics,West,2,788.11,0.15,1339.79,Debit Card,Michael
ORD-10763,2026-05-05,CUST-1151,Printer,Office Equipment,East,5,310.3,0.05,1473.92,Debit Card,Daniel
ORD-10216,2026-05-08,CUST-1131,Printer,Office Equipment,North,3,324.57,0.15,827.65,Credit Card,David
ORD-10791,2026-01-08,CUST-1190,Monitor,Electronics,East,2,288.94,0.05,548.99,Debit Card,Emma
ORD-10052,2026-04-24,CUST-1172,Mouse,Accessories,East,2,60.89,0.0,121.78,Bank Transfer,Sarah
ORD-10878,2026-05-31,CUST-1185,Printer,Office Equipment,East,4,415.07,0.2,1328.22,Bank Transfer,Michael
ORD-10337,2026-03-31,CUST-1184,Mouse,Accessories,West,2,70.25,0.15,119.42,Debit Card,Sarah
ORD-10748,2026-07-07,CUST-1196,Laptop,Electronics,North,4,1225.7,0.15,4167.38,PayPal,Sophia
ORD-10719,2026-07-14,CUST-1196,Headphones,Accessories,North,2,179.56,0.2,287.3,PayPal,Emma
ORD-10724,2026-08-25,CUST-1018,Laptop,Electronics,West,4,1535.46,0.0,6141.84,Credit Card,Emma
ORD-10295,2026-08-04,CUST-1158,Webcam,Accessories,East,3,152.57,0.15,389.05,PayPal,Michael
ORD-10701,2026-01-22,CUST-1247,Keyboard,Accessories,West,2,105.51,0.15,179.37,PayPal,Emma
ORD-10251,2026-03-30,CUST-1179,Monitor,Electronics,West,1,416.47,0.0,416.47,Credit Card,Daniel
ORD-10726,2026-08-02,CUST-1151,Monitor,Electronics,West,1,527.12,0.0,527.12,Debit Card,Sarah
ORD-10461,2026-08-05,CUST-1116,Tablet,Electronics,West,5,636.09,0.2,2544.36,Bank Transfer,Sophia
ORD-10455,2026-03-30,CUST-1169,Webcam,Accessories,North,5,60.81,0.2,243.24,Credit Card,Michael
ORD-10280,2026-05-22,CUST-1121,Laptop,Electronics,West,2,1436.75,0.0,2873.5,PayPal,Olivia
ORD-10815,2026-01-16,CUST-1007,Laptop,Electronics,North,3,928.2,0.1,2506.14,Bank Transfer,David
ORD-10862,2026-01-29,CUST-1216,Keyboard,Accessories,East,1,53.6,0.05,50.92,Debit Card,Michael
ORD-10269,2026-07-25,CUST-1184,Printer,Office Equipment,East,3,416.57,0.05,1187.22,Bank Transfer,David
ORD-10201,2026-06-20,CUST-1088,Monitor,Electronics,South,3,420.0,0.1,1134.0,Debit Card,Olivia
ORD-10161,2026-04-23,CUST-1017,Printer,Office Equipment,North,3,304.77,0.1,822.88,Bank Transfer,Sarah
ORD-10555,2026-03-31,CUST-1222,Mouse,Accessories,East,-1,66.15,0.05,314.21,bank transfer,Olivia
ORD-10729,2026-03-12,CUST-1036,,Accessories,South,3,63.53,0.2,152.47,PayPal,Emma
ORD-10401,2026-05-22,CUST-1015,Webcam,Accessories,West,4,154.58,0.2,494.66,Debit Card,Sophia
ORD-10702,2026-06-19,CUST-1112,Keyboard,Accessories,East,3,63.19,0.0,189.57,Credit Card,James
ORD-10476,2026-02-21,CUST-1158,Printer,Office Equipment,South,3,440.49,0.2,1057.18,Debit Card,Daniel
ORD-10821,2026-06-07,CUST-1076,Tablet,Electronics,North,2,881.66,0.15,1498.82,Debit Card,Daniel
ORD-10771,2026-04-13,CUST-1158,MOUSE,Accessories,North,1,55.68,0.1,50.11,Debit Card,Emma
ORD-10105,2026-08-03,CUST-1150,Printer,Office Equipment,West,4,452.84,0.2,1449.09,Bank Transfer,Olivia
ORD-10565,2026-06-28,CUST-1138,Keyboard,Accessories,West,4,104.99,0.2,335.97,Bank Transfer,Olivia
ORD-10389,2026-01-13,CUST-1098,Printer,Office Equipment,West,2,406.4,0.15,690.88,PayPal,Olivia
ORD-10001,2026-06-01,CUST-1108,Laptop,Electronics,North,2,829.8,0.05,1576.62,Debit Card,David
ORD-10990,2026-07-27,CUST-1168,Tablet,Electronics,West,4,503.89,0.15,1713.23,Bank Transfer,Olivia
ORD-10740,2026-07-08,CUST-1105,Mouse,Accessories, West ,2,50.04,0.0,,PayPal,James
ORD-10561,2026-01-27,CUST-1024,monitor,Electronics,North,4,574.72,0.2,1839.1,Credit Card,David
ORD-10931,2026-06-07,CUST-1246,Tablet,Electronics,West,1,408.87,0.1,367.98,Credit Card,Olivia
ORD-10080,2026-07-10,CUST-1140,Tablet,Electronics,East,4,511.09,0.1,1839.92,Bank Transfer,Emma
ORD-10205,2026-06-14,CUST-1018,Printer,Office Equipment,South,5,313.04,0.1,1408.68,Debit Card,Michael
ORD-10034,2026-05-10,CUST-1067,Keyboard,Accessories,East,1,142.66,0.05,135.53,Bank Transfer,Michael
ORD-10775,2026-03-20,CUST-1250,Printer,Office Equipment,West,1,456.01,0.05,433.21,PayPal,Sophia
ORD-10508,2026-05-13,CUST-1232,Tablet,Electronics,North,4,532.86,0.0,2131.44,Bank Transfer,Sarah
ORD-10427,2026-03-17,CUST-1024,Printer,Office Equipment,South,3,194.78,0.2,467.47,Bank Transfer,Sarah
ORD-10454,2026-06-21,CUST-1223,Tablet,Electronics,West,5,611.46,0.0,3057.3,Debit Card,Sophia
ORD-10366,2026-02-07,CUST-1023,Mouse,Accessories,North,4,97.47,0.2,311.9,Bank Transfer,Daniel
ORD-10091,2026-04-19,CUST-1029,Mouse,Accessories,North,3,71.81,0.05,204.66,Credit Card,Michael
ORD-10339,2026-07-22,CUST-1035,Mouse,Accessories,East,1,42.16,0.05,40.05,Credit Card,Daniel
ORD-10897,2026-07-24,CUST-1117,Monitor,Electronics,North,5,589.86,0.2,2359.44,Credit Card,Sarah
ORD-10564,2026-06-19,CUST-1091,Tablet,Electronics,East,4,818.54,0.2,2619.33,PayPal,Michael
ORD-10345,2026-03-21,CUST-1020,Mouse,Accessories,East,2,,0.2,156.72,PayPal,Sarah
ORD-10776,2026-03-15,CUST-1041,Webcam,Accessories,North,4,142.0,0.05,539.6,Debit Card,Emma
ORD-10241,2026-07-22,CUST-1075,Mouse,Accessories,East,4,34.04,0.15,115.74,Credit Card,David
ORD-10013,2026-06-24,CUST-1226,Headphones,Accessories,East,3,203.72,0.0,611.16,PayPal,Michael
ORD-10315,2026-06-12,CUST-1137,Keyboard,Accessories,South,4,101.04,0.1,363.74,Debit Card,Olivia
ORD-10600,2026-03-14,CUST-1152,Laptop,Electronics,East,3,1317.61,0.0,3952.83,Debit Card,Emma
ORD-10387,2026-02-06,CUST-1084,Monitor,Electronics,North,3,295.2,0.05,841.32,Bank Transfer,Sophia
ORD-10273,2026-08-23,CUST-1227,Laptop,Electronics,North,1,1323.94,0.0,1323.94,PayPal,Michael
ORD-10166,2026-04-10,CUST-1104,Tablet,Electronics,North,1,707.34,0.1,636.61,Bank Transfer,Sarah
ORD-10840,2026-02-23,CUST-1220,Keyboard,Accessories,North,3,140.75,0.15,358.91,Bank Transfer,Sarah
ORD-10636,2026-08-15,CUST-1077,Headphones,Accessories,North,4,142.27,0.1,,Debit Card,Sophia
ORD-10646,2026-02-17,CUST-1037,Laptop,Electronics,North,1,1453.28,0.05,1380.62,Bank Transfer,Olivia
ORD-10818,2026-01-06,CUST-1137,Tablet,Electronics,West,4,322.43,0.2,1031.78,Bank Transfer,James
ORD-10484,2026-04-08,CUST-1234, Monitor ,Electronics,North,5,354.35,0.1,1594.58,Bank Transfer,Sophia
